result-com__title,result-com__title href,result-com__title 2,result-com__title 3,result-com__thumb href,result-com__thumb src,result-com__info,result-com__date,result-com__info 2,result-com__info 3
8.10排卵日，现在应该基本可以确定了。首先说一下症状,http://q.mama.cn/topic/67564308?so_param=5o6l55S35a6dfGxwcG9zdF82NzU2NDMwOHwxMnwxMHw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/67564308?so_param=5o6l55S35a6dfGxwcG9zdF82NzU2NDMwOHwxMnwxMHw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/08/23/c9e55e4b24b54ef2bd0955483ab3164b.jpg,8.10排卵日，现在应该基本可以确定了。首先说一下症状，排卵过后小腹两侧及小肚子换着换着的痛，胸部也是胀痛，跟来姨妈之前的症状大同小异，其次白带并没有增多，跟平常一样很干净。从20号开始用大卫测若隐若现的感觉有一天粉杠，但真的是眼睛都看花了，后面在讨论圈看到大家说大卫显色慢，又买了秀儿的来一起测，今早8.23用两种都测了，颜色都有加深，特别是大卫的比之前明显太多了，现在就等着过段时间去医院看发育情,2020-10-25,,
跪求观音送子成功，二胎健康，四维彩超顺利通过,http://q.mama.cn/topic/47922471?so_param=5o6l55S35a6dfGxwcG9zdF80NzkyMjQ3MXwxMnwxMXw5NkxlcTVyR0M2S2VDNlorejZZQ0I1YTJRNW9pUTVZcWY3N3lNNW82bDVMcU02SU9PNVlHbDVicTM1NVMzNWE2ZDc3eU01WnViNTd1MDViMnA2TGFGNmFHNjVZaXA2WUNhNkwrSA==,接,男宝,http://q.mama.cn/topic/47922471?so_param=5o6l55S35a6dfGxwcG9zdF80NzkyMjQ3MXwxMnwxMXw5NkxlcTVyR0M2S2VDNlorejZZQ0I1YTJRNW9pUTVZcWY3N3lNNW82bDVMcU02SU9PNVlHbDVicTM1NVMzNWE2ZDc3eU01WnViNTd1MDViMnA2TGFGNmFHNjVZaXA2WUNhNkwrSA==,https://image-qzone.mamaquan.mama.cn/upload/2017/12/15/b347e88a4bb64cc18717c8a85329cd42_w300X424_w196X277.jpg,大女孩，希望二胎是个，女翻成功，真心实意求观音送子给我，希望大和二...,2020-09-11,宝,男
第十天测的时候就一条杠，可白净了，今天例假晚来一天，早,http://q.mama.cn/topic/67764304?so_param=5o6l55S35a6dfGxwcG9zdF82Nzc2NDMwNHwxMnwxMnw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/67764304?so_param=5o6l55S35a6dfGxwcG9zdF82Nzc2NDMwNHwxMnwxMnw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/09/10/456877c90ab0496fa4b96212a95fd5db.png,第十天测的时候就一条杠，可白净了，今天例假晚来一天，早上就测了一下，两道杠不深，不确定有没有，要是例假还不来，我该什么时候去医院检查合适些呢，怀孕周期不会算，求姐妹们帮忙,2020-11-04,,
感谢，末次7.23，监测排卵日8.13，9月10号今早,http://q.mama.cn/topic/67760022?so_param=5o6l55S35a6dfGxwcG9zdF82Nzc2MDAyMnwxMnwxM3w5NW82bDVhVzk1YTJWNzd5TTVvNmw1WUdsNWJxMzVhNmQ1YTZkNklPTzViK0Q2SU9PNklxOTc3eUI=,,,,,感谢，末次7.23，监测排卵日8.13，9月10号今早提心吊胆的去做第一次B超，已经有胎心胎芽了，真是万分感谢的努力生长。就是右侧附件囊肿，医生说是生理现象，也不知道为啥肿了……两周后再复查了,2020-10-10,宝,宝
【生孩子的过程是什么样子的？】生孩子分为三个产程，分别,http://q.mama.cn/topic/67953452?so_param=5o6l55S35a6dfGxwcG9zdF82Nzk1MzQ1MnwxMnwxNHw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/67953452?so_param=5o6l55S35a6dfGxwcG9zdF82Nzk1MzQ1MnwxMnwxNHw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/09/16/3e8d32b3407c4cf5894eb29b81264abe.jpg,【生孩子的过程是什么样子的？】生孩子分为三个产程，分别是开宫口，娩出和娩出胎盘第一产程是宫颈扩张期，这个期间准妈妈会出现持续的有规律的宫缩阵痛，伴随阵痛宫口也会一点点打开，直至开到10cm，宫口就全开了，可以进入第二个产程了，这个过程因人而异，7.8个小时乃至十几个小时都是正常的，一般来说，初次生产的妈妈时间会更长 第二个产程：娩出这个阶段要生出来了，准妈妈一定要听医生的，正确用力，尽,2020-10-10,宝,宝
终于儿女双全，二胎健康，付症状,http://q.mama.cn/topic/45618811?so_param=5o6l55S35a6dfGxwcG9zdF80NTYxODgxMXwxMnwxNXw5NTd1STVMcU81WVMvNWFXejVZK001WVdvNzd5TTVvNmw1THFNNklPTzVZR2w1YnEzNTVTMzVhNmQ3N3lNNUx1WTU1ZUg1NHEy,接,男宝,http://q.mama.cn/topic/45618811?so_param=5o6l55S35a6dfGxwcG9zdF80NTYxODgxMXwxMnwxNXw5NTd1STVMcU81WVMvNWFXejVZK001WVdvNzd5TTVvNmw1THFNNklPTzVZR2w1YnEzNTVTMzVhNmQ3N3lNNUx1WTU1ZUg1NHEy,https://image-qzone.mamaquan.mama.cn/upload/2017/05/25/75d27d68eaa94063a4c19a65f775418e_w300X266_w196X174.jpg,一.大女儿，现在6岁，觉得网上有些症状在我身上还是准的，怀孕有孕吐不能闻油烟，...,2020-08-28,宝,
第九天这算意念灰吗？2月14排卵，今天九天了，我自己感,http://q.mama.cn/topic/56025114?so_param=5o6l55S35a6dfGxwcG9zdF81NjAyNTExNHwxM3wxfDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/56025114?so_param=5o6l55S35a6dfGxwcG9zdF81NjAyNTExNHwxM3wxfDk1bzZsNWFXOTVhMlY=,https://image-qzone.mamaquan.mama.cn/upload/2020/02/23/2590d063f7bc4accbe567af5805ece4c_w300X400_w196X261.jpeg,第九天这算意念灰吗？2月14排卵，今天九天了，我自己感觉是意念灰，老公非说我眼睛自带双杠，非说啥也没有……要个孩子咋这么难，大家说我这个月有希望吗 ？大家都是第几天测出来的呀？,2020-11-05,,
热乎乎的胎心胎芽来啦，12号去检查还没胎心胎芽，原本打,http://q.mama.cn/topic/68319446?so_param=5o6l55S35a6dfGxwcG9zdF82ODMxOTQ0NnwxM3wyfDk1bzZsNWFXOTVhMlY3N3lNNW82bDVZR2w1YnEzNWE2ZDVhNmQ2SU9PNWIrRDZJT082SXE5Nzd5Qg==,,,http://q.mama.cn/topic/68319446?so_param=5o6l55S35a6dfGxwcG9zdF82ODMxOTQ0NnwxM3wyfDk1bzZsNWFXOTVhMlY3N3lNNW82bDVZR2w1YnEzNWE2ZDVhNmQ2SU9PNWIrRDZJT082SXE5Nzd5Qg==,https://qimg.cdnmama.com/lp/2020/10/16/7ec274e7a2fd4a6ab5b50d2d0c57fd5e.jpg,热乎乎的胎心胎芽来啦，12号去检查还没胎心胎芽，原本打算8周再去检查的，奈何这两天一直有褐色分泌物不放心今天就去医院了，结果发育很好 医生开了一盒黄体酮 ，有和我一样情况的姐妹一定放宽心，很坚强的,2020-10-17,宝,宝
这个月竟然排了两个卵子，排卵后做什么会有利于着床？9月,http://q.mama.cn/topic/68325953?so_param=5o6l55S35a6dfGxwcG9zdF82ODMyNTk1M3wxM3wzfDk1bzZsNWFXOTVhMlY=,,,,,这个月竟然排了两个卵子，排卵后做什么会有利于着床？9月22日，末次月经第一天。10月16下午和17日8点间排卵。一般月经周期30.31天，这次生生推迟了一周才排卵，排卵监测好几次。10月16日，早上九点做了排卵监测，发现了两个成熟卵泡，在一起叠加着，很难分辨出来，先做B超看的不是很清楚，又转阴超才看清楚两个。两个都已经成熟，一个大一点，另一个稍小一点。医生说等一等另外一个小一点的，希望他们可以一起,2020-11-05,,
7.8号排卵日，出来好孕了7.8号排卵，7.8.9三,http://q.mama.cn/topic/57341002?so_param=5o6l55S35a6dfGxwcG9zdF81NzM0MTAwMnwxM3w0fDk1bzZsNWFXOTVhMlY=,接,,http://q.mama.cn/topic/57341002?so_param=5o6l55S35a6dfGxwcG9zdF81NzM0MTAwMnwxM3w0fDk1bzZsNWFXOTVhMlY=,https://image-qzone.mamaquan.mama.cn/upload/2020/07/20/c28f6e04de3042ee9f5943d75e8ffd9e_w300X300_w196X196.jpg,7.8号排卵日，出来好孕了7.8号排卵，7.8.9三天都安排功课。明天姨妈期。现在测出来了。应该是怀孕了。大家帮忙看下,2020-11-04,接,
顺产一枚，说说症状～,http://q.mama.cn/topic/55924647?so_param=5o6l55S35a6dfGxwcG9zdF81NTkyNDY0N3wxM3w1fDk2YUc2NUxxbjU1UzM1YTZkNUxpQTVwNmE3N3lNNksrMDZLKzA1NWVINTRxMjc3MmU=,男宝,,http://q.mama.cn/topic/55924647?so_param=5o6l55S35a6dfGxwcG9zdF81NTkyNDY0N3wxM3w1fDk2YUc2NUxxbjU1UzM1YTZkNUxpQTVwNmE3N3lNNksrMDZLKzA1NWVINTRxMjc3MmU=,https://image-qzone.mamaquan.mama.cn/upload/2020/02/13/21d3da07d8cd465f8fb666e69315d07c_w300X300_w196X196.jpg,1，孕早期喜欢吃酸，特别酸的都能吃！早期胎心160。2，无孕吐，无酸水，但是在怀...,2020-11-05,,
无痛分娩对有伤害吗？我是刁然医生，从事妇产科工作十,http://q.mama.cn/topic/67971322?so_param=5o6l55S35a6dfGxwcG9zdF82Nzk3MTMyMnwxM3w2fDk1bzZsNWFXOTVhMlY=,宝,宝,http://q.mama.cn/topic/67971322?so_param=5o6l55S35a6dfGxwcG9zdF82Nzk3MTMyMnwxM3w2fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/09/18/0481c327fb814c49bbcb5caa5d7385f3.jpg,无痛分娩对有伤害吗？我是刁然医生，从事妇产科工作十余年，为大家科普孕产知识，让大家少走弯路。 临床上可以采用各种方法，降低分娩过程中的疼痛感。在所有的分娩镇痛方式中，公认最为有效的方式就是「无痛分娩」，这里介绍的「无痛分娩」是指硬膜外阻滞或者硬膜外联合蛛网膜下腔阻滞镇痛，也就是我们常说的「背上打一针」麻醉镇痛。无痛分娩所用药物的剂量和浓度均较低，单位时间内进入产妈体内的药物，远远低于剖宫产麻醉,2020-10-24,宝,宝
已生，附上怀孕时候一些征兆,http://q.mama.cn/topic/56005769?so_param=5o6l55S35a6dfGxwcG9zdF81NjAwNTc2OXwxM3w3fDk1YmV5NTVTZjU1UzM1YTZkNzd5TTZabUU1TGlLNW9DQTVhMlY1cGUyNVlDWjVMaUE1THFiNWI2QjVZV0c=,男宝,,http://q.mama.cn/topic/56005769?so_param=5o6l55S35a6dfGxwcG9zdF81NjAwNTc2OXwxM3w3fDk1YmV5NTVTZjU1UzM1YTZkNzd5TTZabUU1TGlLNW9DQTVhMlY1cGUyNVlDWjVMaUE1THFiNWI2QjVZV0c=,https://image-qzone.mamaquan.mama.cn/upload/2020/02/21/010de19ee6a146ea9b8a7596a6f2258c_w300X300_w196X196.jpg,我和我老公在没结婚前就讨论过生生女的话题，我俩一致喜欢女孩，这辈子能有个闺女多...,2020-11-05,男,
#作业4##备孕##好孕# 想要一个健康又聪明的,http://q.mama.cn/topic/67794129?so_param=5o6l55S35a6dfGxwcG9zdF82Nzc5NDEyOXwxM3w4fDk1bzZsNWFXOTVhMlY=,接,宝,http://q.mama.cn/topic/67794129?so_param=5o6l55S35a6dfGxwcG9zdF82Nzc5NDEyOXwxM3w4fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/09/11/eda71c00a3ff4fc18d2ce2b726ff23dd.jpeg,#作业4##备孕##好孕# 想要一个健康又聪明的吗？那么备孕必不可少。正如机会都是留给有准备的人。那么如何科学备孕呢？那么今天就由我Niki为大家简单说说吧！ 进行科学有效的备孕，不仅能生出一个健康聪明的，还有利于妈们顺利度过孕期。 现在备孕不再是女人一个人的事了，女双方都要配合的。 应该吃些什么？那些不能吃？女双方需要做着什么呢？请看图 ：做好情绪管理，未必一次就中，中是缘分，不,2020-10-26,接,宝
怀孕11周加3天去做了一个彩超，因为感觉自己没有吃什么,http://q.mama.cn/topic/67582853?so_param=5o6l55S35a6dfGxwcG9zdF82NzU4Mjg1M3wxM3w5fDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/67582853?so_param=5o6l55S35a6dfGxwcG9zdF82NzU4Mjg1M3wxM3w5fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/08/25/6a8ffaea8858429d887c91d6405f9428.jpg,怀孕11周加3天去做了一个彩超，因为感觉自己没有吃什么东西，每天，彩超结果医生都说正常的，马上12周了我再去做NT有没有影响啊，我想要女孩，但他们都说是孩，明年3.12预产期，大牛+小牛，有同一天的吗?,2020-11-04,男,
分享怀的症状，快来接健康男宝宝！,http://q.mama.cn/topic/55100398?so_param=5o6l55S35a6dfGxwcG9zdF81NTEwMDM5OHwxM3wxMHw5NVlpRzVMcXI1b0NBNTVTMzVhNmQ1NXFFNTVlSDU0cTI3N3lNNWIrcjVwMmw1bzZsNVlHbDVicTM1NVMzNWE2ZDVhNmQ3N3lC,男宝,,http://q.mama.cn/topic/55100398?so_param=5o6l55S35a6dfGxwcG9zdF81NTEwMDM5OHwxM3wxMHw5NVlpRzVMcXI1b0NBNTVTMzVhNmQ1NXFFNTVlSDU0cTI3N3lNNWIrcjVwMmw1bzZsNVlHbDVicTM1NVMzNWE2ZDVhNmQ3N3lC,https://image-qzone.mamaquan.mama.cn/upload/2019/11/18/0f3624ba4b464954b5b972e4d65ee006_w300X224_w196X146.jpeg,卸货啦。8月20号凌晨3点产下乔治一枚！快来围观症状，哈哈哈1，孕早期有褐色分泌...,2020-11-05,,
四维一次过，,http://q.mama.cn/topic/53751692?so_param=5o6l55S35a6dfGxwcG9zdF81Mzc1MTY5MnwxM3wxMXw5NVp1YjU3dTA1TGlBNXF5aDZMK0g3N3lNNW82bDU1UzM1YTZk,接,男宝,http://q.mama.cn/topic/53751692?so_param=5o6l55S35a6dfGxwcG9zdF81Mzc1MTY5MnwxM3wxMXw5NVp1YjU3dTA1TGlBNXF5aDZMK0g3N3lNNW82bDU1UzM1YTZk,https://image-qzone.mamaquan.mama.cn/upload/2019/07/26/2204d9ab92fd4f79b7a0e50d913315d9_w300X300_w196X196.jpg,医生说了我基因强大小家伙跟我不一样，亲眼看到了小鸡鸡，就是双顶偏小脐带绕颈一周，...,2020-10-23,,
必须来跟大家报喜啦hcg185.39具体交代一下17号,http://q.mama.cn/topic/67647488?so_param=5o6l55S35a6dfGxwcG9zdF82NzY0NzQ4OHwxM3wxMnw5NW82bDVhVzk1YTJW,,,http://q.mama.cn/topic/67647488?so_param=5o6l55S35a6dfGxwcG9zdF82NzY0NzQ4OHwxM3wxMnw5NW82bDVhVzk1YTJW,https://qimg.cdnmama.com/lp/2020/08/31/f5a83887c9f748639f7984b87669ad3c.jpeg,必须来跟大家报喜啦hcg185.39具体交代一下17号排卵17晚19晚共同房两次同房后垫枕头抬腿大约20分钟虽然备孕第一个月但是等待总是漫长的排卵后我每天都用验孕棒测（我知道浪费钱）只是期待那个结果而已也有理智的时候但是还是想测最终在26号晚上的时候有了【很浅的第二天杠】依旧每天测玻璃心啊今天下午去抽血了hcg显示185.39已经确定怀孕后天早上再去抽一次看hcg翻倍怎么样加上看孕酮（我这个医院下,2020-10-21,,
六个月的肚子是不是有点小，查了是,http://q.mama.cn/topic/55647966?so_param=5o6l55S35a6dfGxwcG9zdF81NTY0Nzk2NnwxM3wxM3w5NVlXdDVMaXE1cHlJNTVxRTZJS2E1YTJRNXBpdjVMaU41cGl2NXB5SjU0SzU1YkNQNzd5TTVwK2w1THFHNXBpdjU1UzM1YTZk,男宝,,http://q.mama.cn/topic/55647966?so_param=5o6l55S35a6dfGxwcG9zdF81NTY0Nzk2NnwxM3wxM3w5NVlXdDVMaXE1cHlJNTVxRTZJS2E1YTJRNXBpdjVMaU41cGl2NXB5SjU0SzU1YkNQNzd5TTVwK2w1THFHNXBpdjU1UzM1YTZk,https://image-qzone.mamaquan.mama.cn/upload/2020/01/11/5984fa2856774f9b97e25a7d6d2a4999_w300X300_w196X196.jpg,孕前期吐得不行，五个月还吐，胃口不好，原来体重105左右，前四个月瘦到95斤左右...,2020-11-05,,
四维，心脏彩超一次通过，宝妈们好运,http://q.mama.cn/topic/55919246?so_param=5o6l55S35a6dfGxwcG9zdF81NTkxOTI0NnwxM3wxNHw5NVp1YjU3dTA3N3lNNWIrRDZJU1A1YjJwNkxhRjVMaUE1cXloNllDYTZMK0g3N3lNNWE2ZDVhYUk1THVzNW82bDVhVzk2TCtR,接,,http://q.mama.cn/topic/55919246?so_param=5o6l55S35a6dfGxwcG9zdF81NTkxOTI0NnwxM3wxNHw5NVp1YjU3dTA3N3lNNWIrRDZJU1A1YjJwNkxhRjVMaUE1cXloNllDYTZMK0g3N3lNNWE2ZDVhYUk1THVzNW82bDVhVzk2TCtR,https://image-qzone.mamaquan.mama.cn/upload/2020/02/12/dff672978615444792c7e7fbf59061b7_w300X300_w196X196.jpg,疫情期间，注意防护，但孕检查必须做的，四维跟心脏彩超。我就是糖耐没做，觉额没必要...,2020-11-05,,
报喜啦！快来好孕啦APP记录2月24排卵，26、27,http://q.mama.cn/topic/56200840?so_param=5o6l55S35a6dfGxwcG9zdF81NjIwMDg0MHwxM3wxNXw5NW82bDVhVzk1YTJW,接,,http://q.mama.cn/topic/56200840?so_param=5o6l55S35a6dfGxwcG9zdF81NjIwMDg0MHwxM3wxNXw5NW82bDVhVzk1YTJW,https://image-qzone.mamaquan.mama.cn/upload/2020/03/11/563c4f50c1b34d9cab86c50e5debcea7_w300X300_w196X196.jpg,报喜啦！快来好孕啦APP记录2月24排卵，26、27安排了两次，3月10日测了是大白板，今天3月11测了出现了意念灰 说一下这几天的感觉，腿和腰有点酸痛，肚子疼疼叽叽的，最主要的是，肚子里有一种小鱼游的感觉！这几天有点发热也没吃药，也不敢吃药事实证明感觉很对！去年10月份备孕一次，没怀上，今年第一次备孕，很幸运呀！感恩感谢！,2020-11-03,接,
大家健康胎心胎芽，孕早期有褐色分泌物，希望给同样情况...,http://q.mama.cn/topic/55070621?so_param=5o6l55S35a6dfGxwcG9zdF81NTA3MDYyMXwxNHwxfDk1YVNuNWE2MjVvNmw1WUdsNWJxMzZJT081YitENklPTzZJcTk3N3lNNWEyVjVwZXA1cHlmNXB5SjZLU1E2SW15NVlpRzVyT001NG1wNzd5TTViaU01cHliNTd1WjVaQ001cUMzNW9PRjVZYTE1NXFFNWE2ZDVhYUk1TGlBNUxxYjZieVQ=,接,,http://q.mama.cn/topic/55070621?so_param=5o6l55S35a6dfGxwcG9zdF81NTA3MDYyMXwxNHwxfDk1YVNuNWE2MjVvNmw1WUdsNWJxMzZJT081YitENklPTzZJcTk3N3lNNWEyVjVwZXA1cHlmNXB5SjZLU1E2SW15NVlpRzVyT001NG1wNzd5TTViaU01cHliNTd1WjVaQ001cUMzNW9PRjVZYTE1NXFFNWE2ZDVhYUk1TGlBNUxxYjZieVQ=,https://image-qzone.mamaquan.mama.cn/upload/2019/11/15/6df9eecf80244e4a88b9c7acbc765eae_w300X300_w196X196.jpg,今天59天，检查B超看到胎心胎芽，从33天知道怀孕一直有褐色分泌物和鲜血，刚刚开...,2020-11-04,,
2.20顺产6斤多，附上本人的最全症状,http://q.mama.cn/topic/55999778?so_param=5o6l55S35a6dfGxwcG9zdF81NTk5OTc3OHwxNHwyfDlNaTR5TU9taHV1UzZwemJtbHFUbHBKcm5sTGZscnAzdnZJenBtWVRrdUlybW5Lemt1cnJubW9UbW5JRGxoYWpubDRmbmlyWT0=,男宝,,,,1.第一次测胎心135，后期基本稳定在1402.算上身早。月经推迟1天早早孕就很...,2020-11-05,,
已生，附详细孕期症状，交流交流,http://q.mama.cn/topic/55313055?so_param=5o6l55S35a6dfGxwcG9zdF81NTMxMzA1NXwxNHwzfDk1YmV5NTVTZjU1UzM1YTZkNzd5TTZabUU2SyttNTd1RzVhMlY1cHlmNTVlSDU0cTI3N3lNNUxxazVyV0I1THFrNXJXQg==,男宝,,,,1.上身早。末次月经2018.11.20，12月18日应该是下次例假时间。因为例...,2020-11-05,,
4小时超快顺产，健康,http://q.mama.cn/topic/54720134?so_param=5o6l55S35a6dfGxwcG9zdF81NDcyMDEzNHwxNHw0fDlOT1d3aithWHR1aTJoZVcvcSttaHV1UzZwKys4ak9XQnBlVzZ0K2VVdCtXdW5RPT0=,男宝,,,,10.12的预产期，提前两天生产。10.10凌晨一点突然出现规律性宫缩，而且是越...,2020-11-04,,
5月7号排卵，今天我又测了自从排卵后就感觉自己这里不舒,http://q.mama.cn/topic/56814020?so_param=5o6l55S35a6dfGxwcG9zdF81NjgxNDAyMHwxNHw1fDk1bzZsNWFXOTVhMlY=,,,,,5月7号排卵，今天我又测了自从排卵后就感觉自己这里不舒服那里不舒服，小腹有点硬硬的偶尔会抽痛，胸部也胀痛且实实在在的变大了一圈，可是就是看不到我想要的双杠，每天逛备孕圈，见证一个又一个备孕的姐妹脱离苦海，而我却还在苦苦挣扎，家里姐妹三人就我最先结婚却到现在还没有自己的孩子，说不羡慕我觉得都没人相信，自己心里暗暗着急，刚刚又测得白板，我真是受够了！委屈的哭了一场，我真不知道自己该怎么办，感觉老公压力,2020-11-02,,
生啦生啦！顺产无侧切无撕裂，一枚。,http://q.mama.cn/topic/55236929?so_param=5o6l55S35a6dfGxwcG9zdF81NTIzNjkyOXwxNHw2fDk1NVNmNVpXbTU1U2Y1WldtNzd5QjZhRzY1THFuNXBlZzVMNm41WWlINXBlZzVwS1Y2S09DNzd5TTU1UzM1YTZkNUxpQTVwNmE0NEND,男宝,,http://q.mama.cn/topic/55236929?so_param=5o6l55S35a6dfGxwcG9zdF81NTIzNjkyOXwxNHw2fDk1NVNmNVpXbTU1U2Y1WldtNzd5QjZhRzY1THFuNXBlZzVMNm41WWlINXBlZzVwS1Y2S09DNzd5TTU1UzM1YTZkNUxpQTVwNmE0NEND,https://image-qzone.mamaquan.mama.cn/upload/2019/12/02/ecbdd4dfb0cc46af9d5f8095480bf446_w300X300_w196X196.jpg,说说我的顺产经历:孕40周+4，今天上午开始感觉到有轻微腹痛可以忍受，吃过中午饭...,2020-11-05,,
上月开始备孕，用了排卵试纸，排卵期同房了，后来第十一天,http://q.mama.cn/topic/68322476?so_param=5o6l55S35a6dfGxwcG9zdF82ODMyMjQ3NnwxNHw3fDk1bzZsNWFXOTVhMlY=,,,http://q.mama.cn/topic/68322476?so_param=5o6l55S35a6dfGxwcG9zdF82ODMyMjQ3NnwxNHw3fDk1bzZsNWFXOTVhMlY=,https://qimg.cdnmama.com/lp/2020/10/16/6a536ab4c15646e589bed32025c746c7.jpeg,上月开始备孕，用了排卵试纸，排卵期同房了，后来第十一天测到很明显得灰，也有各种症状，发了帖子感觉真的有了，但是后来大姨妈还提前来了，这月想着顺其自然吧，不中了下月再备，可是心里还是忍不住测，好像是六号左右排卵的，这月就随意安排得，没测排卵日，今早上测的有一点点意念灰，又感觉看不见，刚刚吃了饭还是想测测，结果就这样了，会不会又是炸胡了，亲们来看看（一条好像颜色拍出来很浅，但能看到，另一条应该明显点）,2020-11-05,,
8号应该来大姨妈，结果白带拉丝，排卵试纸强阳，赶紧同房,http://q.mama.cn/topic/68028363?so_param=5o6l55S35a6dfGxwcG9zdF82ODAyODM2M3wxNHw4fDk1bzZsNWFXOTVhMlY3N3lNNW82bDVZR2w1YnEzNWE2ZDVhNmQ2SU9PNWIrRDZJT082SXE5Nzd5Qg==,,,http://q.mama.cn/topic/68028363?so_param=5o6l55S35a6dfGxwcG9zdF82ODAyODM2M3wxNHw4fDk1bzZsNWFXOTVhMlY3N3lNNW82bDVZR2w1YnEzNWE2ZDVhNmQ2SU9PNWIrRDZJT082SXE5Nzd5Qg==,https://qimg.cdnmama.com/lp/2020/09/24/ede62464253d45abbf6ebc0033000d65.jpg,8号应该来大姨妈，结果白带拉丝，排卵试纸强阳，赶紧同房了一次，过了几天感觉胸疼的难受，17号早早孕测出双杠，22号，抽血hcg338，24号抽血hcg907翻倍很好，下来就等胎心胎芽了,2020-10-09,接,
女宝的来，38加3破水发动。顺利剖腹我家二千金,http://q.mama.cn/topic/55729379?so_param=5o6l55S35a6dfGxwcG9zdF81NTcyOTM3OXwxNHw5fDk1bzZsNWFXejVhNmQ1NXFFNXAybDc3eU1NempsaXFBejU2QzA1ckMwNVkrUjVZcW80NENDNmFHNjVZaXA1WW1XNklXNTVvaVI1YTYyNUxxTTVZMkQ2WWVS,接,,http://q.mama.cn/topic/55729379?so_param=5o6l55S35a6dfGxwcG9zdF81NTcyOTM3OXwxNHw5fDk1bzZsNWFXejVhNmQ1NXFFNXAybDc3eU1NempsaXFBejU2QzA1ckMwNVkrUjVZcW80NENDNmFHNjVZaXA1WW1XNklXNTVvaVI1YTYyNUxxTTVZMkQ2WWVS,https://image-qzone.mamaquan.mama.cn/upload/2020/01/20/2bb19eb060684cab89cae70b1a6215ad_w300X300_w196X196.jpg,之前已经发过怀女的症状了，现在四天了，今天顺利出院回家。愿圈里的准妈妈们都...,2020-11-05,宝,宝
生活终是充满了无可奈何，本来一心计划的好好的，3-5月,http://q.mama.cn/topic/67473499?so_param=5o6l55S35a6dfGxwcG9zdF82NzQ3MzQ5OXwxNHwxMHw5NW82bDVhVzk1YTJW,,,,,生活终是充满了无可奈何，本来一心计划的好好的，3-5月吃叶酸，6月开始准备怀孕，现在都已经8月了，姨妈昨天还是来了，2个月的备 孕，又失败了，一瞬间真的好伤心，满心欢喜的以为事情会按照自己的计划走，可是往往事与愿违，也许是和的缘分还没到；也许是 觉得我心态不好，太紧张了，所以不想来到我的身边，一瞬间淡然的忧伤，不知道该怎么办，感觉自己已经没有信心了。6月满怀信心 的以为会怀上，可是姨妈准时,2020-09-17,宝,宝
